biopolymer_type,pore_size,porosity,printing_method,layer_thickness,material_composition,density,compressive_strength,elastic_modulus,degradation_rate,cell_viability,bone_regeneration_score
Chitosan,614.0065651477446,81.34793905945261,freeze drying,86.49802900065657,0.32773404698060016,0.368104872957715,10.541428289820816,1177.407746856833,7.304446085624024,70.49954614216813,6.865908085148614
PLA,479.5958767914545,86.59079397423284,electrospinning,57.82458577080195,0.08390593146703809,0.18776379242637822,3.878386175695094,180.34472483385312,14.913102656623549,70.96272207226905,8.99986497099806
PLGA,425.0908581387354,43.23912402503807,freeze drying,352.1930778813778,0.15082227425808492,0.9155462977664797,33.3124365204211,4370.286731060061,6.487866419154106,75.4972050317397,5.147721364617091
PLGA,96.44027515476887,82.2600481469148,salt leaching,71.62600430838587,0.20662762731209608,0.30406206612795383,6.8328202405822696,571.3865561552453,5.184514127122331,73.86901549559873,6.4725990702524285
PGA,381.22040351940353,40.23346173776892,SLS,208.82593532630318,0.17846156286534684,1.0872177185824703,71.24123664427532,7686.253783265291,3.0082241661099425,53.160585738071475,3.1170742096917037
PLA,75.73159119532586,32.76557901617492,SLA,300.8564558992047,0.1183917604553816,0.9857428481517712,51.0488529730207,6196.484675691551,19.516046706471485,52.08346153338405,3.018049247552678
PGA,416.25065986466024,69.6966544345951,salt leaching,331.8151456106146,0.22812326729419946,0.5756301379959656,26.742104556032913,2348.577806105959,2.2144533163239504,69.97462281143132,5.2215844780254255
PLA,793.6095511245577,90.55883588522161,salt leaching,173.31070606023093,0.09385498719980642,0.13399495146269852,2.40506551857619,98.62563178692999,17.608202553125388,53.18563172055578,6.127326111162929
PLGA,494.54658848566936,71.49795626565752,electrospinning,285.1234989251165,0.17677208085811405,0.47312180303146845,12.508625936933734,1244.666638490882,6.0428440496345335,63.26850390818381,6.316734601541697
Gelatin,260.25637953667086,70.03071643343723,freeze drying,309.0941893687391,0.14467959804689484,0.4826323183515442,7.792596952331094,1079.6515460954024,2.9928876961219966,90.87498179179988,7.012613463603334
Chitosan,73.57385486058969,53.41043578466931,SLS,140.29090938598975,0.14579591677834286,0.7711238429884879,22.607055704052065,3286.7164197178595,6.946896782813966,61.262935257796,4.550744018345047
Chitosan,535.9281231491798,88.85333876262598,FDM,99.1540674544211,0.20372845970312528,0.1957938695058843,3.716004771604346,288.9338848572441,8.016032698176828,61.7634624886678,7.895182033391018
PCL,748.3871956558103,43.944829364606214,SLA,99.44028362138579,0.2138276716117107,0.8821539434814647,44.751226272619895,6855.236825055057,24.0,52.316852586423124,3.09791152275286
PLA,361.7062354104677,38.63338098565587,FDM,238.7427032729688,0.09390913449656611,0.8710171998794628,38.96376515224857,4074.6348500876225,17.400670054100303,67.47126683936119,4.613350945110144
PCL,389.0812285773827,34.933223862090294,salt leaching,171.61597065171952,0.23858755081498956,1.056273248080396,57.28761168449956,9862.968135287967,24.0,68.21303327440596,4.2066916186805186
PLGA,137.77092487020238,61.47496101086401,FDM,221.88119618477356,0.46611505722812163,0.8412590460861975,38.64435763067199,6196.120485076445,6.3394332002613645,73.20678141656053,4.302193008894479
PLGA,762.6663768030818,53.48850775744052,electrospinning,250.35851680127502,0.1470529054398438,0.7470516623283585,31.14061847692024,3657.1378806606267,6.853624493465162,52.687246148900805,3.563766271771772
PLA,452.9596968558688,66.1617286293822,freeze drying,276.8505686829828,0.10690494752272162,0.488688406735749,15.339086719601966,1262.0804188163156,19.17439950392193,68.79181793293692,7.655678671331806
Chitosan,645.6832381956738,33.87937231739269,freeze drying,237.6975396281552,0.1735508816992367,1.1265064191309127,37.15404644841001,6751.351993862057,7.944829707609925,61.06532593065224,3.7345182018401437
PGA,164.1943168377954,37.798705913040166,SLA,387.9960643124659,0.14016770882731272,1.0929213281583465,65.6136692754359,6315.047094278746,2.9278301180257853,58.31263050390385,2.403941454838646
Chitosan,525.1139387556112,39.16793386688702,electrospinning,395.7080242474568,0.388196149506821,1.2649074680534098,62.4365964789867,12988.509689533983,7.343530513887209,69.06782353201282,4.07156737326453
PGA,620.291076889922,90.67244259124026,SLS,147.96209242780404,0.21322117629089854,0.17493071910841365,4.338849228119046,203.8509810008419,2.6584426570851667,48.81592253781082,6.012527007092276
PLA,140.97175175051242,71.27889870411519,SLA,120.83442247027818,0.0664502066743274,0.3925944476041651,12.658924630681124,778.2557474148759,17.421015296883432,66.72445822945004,7.662569944388513
PLGA,496.3751103751697,67.29481461713723,SLS,160.30086170982258,0.10330317245479594,0.4994012283748333,15.73073029466225,1315.8257273543218,5.671035104020933,55.9389107892343,5.877325508359757
Gelatin,322.44912933649715,78.33911784886138,SLA,138.9616612900742,0.10018351602524538,0.3314830490543434,3.6755897066201477,400.8667271751493,3.0315279967910995,77.20231094459355,7.659574873142927
Gelatin,167.14527000880045,47.50588581385176,SLA,152.90493031703562,0.05632333647551779,0.7618901273262336,9.372406534612061,1343.6478974598772,3.1036773716850683,57.513583552514675,4.714522464773506
Chitosan,287.9807578236772,85.25273868277058,salt leaching,235.4809579244994,0.055113709322950837,0.22068524322829103,2.542168356093361,153.40641476883738,6.363437905611533,74.08656411761496,7.487643100251815
PLA,641.6202008016464,83.560773650238,FDM,116.31259049464838,0.05611661221776872,0.22146641822043633,5.874705226658126,254.500691121379,16.19280674965102,58.635642298386024,8.109879448764463
PLGA,285.0419057294592,48.38658341218088,electrospinning,228.6055074287764,0.09459840493009741,0.7799938808446021,30.500895034253855,3071.8445295626652,6.980861133850383,71.1586265801562,5.621432061674458
PCL,260.9516149679554,53.16839417145346,SLS,228.3396101628164,0.1823694046145819,0.707461960782399,27.47240305184506,3600.2961115965195,24.0,65.22624939570886,5.021011917955768
PCL,788.2319239008356,53.34940878489699,SLS,127.18146394078857,0.46840235278657716,0.9722667654279129,44.97443717171622,8044.587628642765,24.0,53.378651684883984,3.4399282340366932
PGA,228.04686212065744,38.724553729968754,FDM,209.54759369138262,0.10402769410458113,1.0407786906988266,49.89610650455458,4040.8926908418343,2.40259127885007,55.44227300497334,2.737784187116282
PCL,287.45136988187045,78.50979884748756,SLA,64.8203107427415,0.022332717288235073,0.25568549166173504,4.585172826508211,111.41483307252967,24.0,70.36620809314596,8.38445424103433
PLA,781.0783354799369,45.55668714414266,FDM,354.2052699763869,0.6595160634703793,1.3609062515129748,91.40192948817209,18562.34553696542,23.30144681785968,52.581112482986214,2.742277251539163
PLGA,195.18772151328304,51.829145616630484,SLA,390.24245836258996,0.39117887087019687,0.9865553584575103,50.23750726627283,8593.021315829226,7.077745677745868,64.72220431663675,4.515860388036476
Gelatin,410.09354707354606,57.423513249984346,SLA,89.75457490888516,0.21666980611794392,0.7408332754527751,20.090531756697434,3530.942404114568,3.207184429362522,69.57177121740527,5.519599117971455
Chitosan,245.1704438663806,38.67043041642791,freeze drying,239.45173527070102,0.2490821153141168,1.125945705325667,54.43263691857089,10411.55443888731,8.8130523406275,71.60832438690245,4.86847723254653
PCL,569.1111689754068,85.98198591532355,FDM,382.63160703310325,0.18121509085150106,0.21143878897258633,4.870325489101159,348.2373634190037,24.0,67.00813622941226,6.7925405054634
PGA,388.60480919923117,65.64253777909502,electrospinning,213.43280028153714,0.26318776038420705,0.6721570812372069,29.905297899226902,3016.3861730845124,2.367959972959704,78.10517760361503,4.889419945107952
PCL,363.2469370541831,34.53604209387361,SLS,152.84247356527447,0.26609362369656114,1.0988241307293916,55.90276481564137,10042.51061318145,24.0,57.6015708216048,4.015646182280918
Gelatin,177.33471243078276,71.10678071902335,electrospinning,160.30315771603992,0.6461767190377806,0.7261207217667565,29.229038058748454,4633.130908859344,3.0156881404625415,83.09831672282282,4.575170648073865
PCL,770.7356126747454,31.59621524960653,SLA,107.34296023785757,0.1947662238238628,1.0503444097564494,51.309376274285825,8357.656268877507,24.0,49.04213943283679,2.53732404122553
PGA,176.15366176551365,84.3252201675894,electrospinning,301.55856576129145,0.1251413775832352,0.2716014608088588,8.378026856214017,380.0324235526971,2.085064519860135,74.44657364626782,6.329614621931587
PLGA,758.7592491821893,83.44668735838394,electrospinning,288.29014814192107,0.1984467462415825,0.28127200309945055,6.5620154694992925,521.6583905014608,5.907506972554571,56.3126065098722,6.7565026881772905
PLA,543.195248323134,86.97948322551217,electrospinning,306.484570344898,0.35363140139747956,0.24939966264678623,7.958802503303643,661.0169752518223,16.28983129307228,65.53990864420231,7.48152443419361
PCL,59.1681825736333,49.080374875820105,freeze drying,99.56603994051626,0.1893134517801555,0.7763070960838407,32.56100163577314,4521.502106084044,24.0,72.74707203822142,3.7697816112443716
PGA,309.02473606195,59.14655246563781,FDM,329.2432542484809,0.15708605750329635,0.7290213608149111,33.813319116940136,2810.216132943445,2.912607969813673,68.96783804204156,4.373037004182897
Gelatin,435.9459594763801,68.90802698897211,SLA,201.35045787405923,0.1698687484037257,0.5148096173830194,11.401353822618637,1653.421746930262,2.621915864354181,72.40060901024206,6.5144785161111445
PGA,682.0773777941888,41.73054103073653,SLS,329.7477981462,0.35087868212276985,1.2227399999622308,67.59852904712935,10264.355372013437,2.720640423055771,53.08457060084187,1.698317710539961
PCL,557.6895056641422,36.14890707582358,FDM,88.16154559683669,0.35990519688698003,1.191850834396828,78.02839418101648,15239.142069253374,24.0,63.648967310284746,3.230154565074272
PLGA,347.03102597459724,33.07823621812878,freeze drying,340.3968439891954,0.14681429551483255,1.074585430713917,48.08705223761695,6769.143387550189,5.928020818341036,66.93269235236185,3.6443865282156533
PGA,154.8330921368805,44.50237200007177,freeze drying,136.51585898010578,0.6414258675640575,1.425795058238043,85.37516042255425,16433.13339328111,2.768271194319545,69.18793590526424,2.4879984466641436
Chitosan,678.19909131591,53.85050480813189,FDM,117.64161794598604,0.18476806987145916,0.7953146128486676,23.95716346183454,3697.333589715813,7.565496668745599,62.76521462457375,4.198149930471369
Gelatin,531.471592959019,40.5647641221038,SLA,68.40389663765642,0.17509022723136744,0.9896932055489925,24.76264232875241,4988.695086013734,3.5416019086027717,58.01258118552428,3.241722405888066
PGA,711.6172573059337,70.12623138515669,FDM,117.4820932275561,0.11246932771250928,0.5114987590991805,19.008988153538105,1122.0273616821194,2.7591255121522678,53.328322959276946,4.6835633885209536
PCL,464.7559412342846,52.55672074459299,SLS,207.49384417264554,0.4022961426891197,0.9259048247059185,45.72127929246463,7937.672112292812,24.0,64.63863586927066,4.760562647206638
PGA,226.31994405301933,93.26186352339529,salt leaching,307.9563950937631,0.04789759735787103,0.1083218849680125,2.0639148393751423,37.36837577567391,2.5429467531492445,67.56469287024979,4.839189224635569
Chitosan,477.46682110715057,81.19206537415214,salt leaching,197.573146718555,0.20530854046433494,0.3308861028875455,8.139622291077993,823.6773173015216,6.875009645682432,71.43869540297713,7.679610972067885
PLGA,676.015924860324,60.44897175172757,freeze drying,250.59161071801392,0.5207162597373098,0.902750807844363,38.734442573968266,6465.602005175852,7.380324633947242,66.12194420225856,4.513668479348928
PLGA,585.7355347626807,88.35931199949343,SLS,346.96944560856934,0.16634526449996234,0.1910335763785331,3.2364064196336124,200.60091615960857,5.888043475791748,55.33269380772297,5.990670818078377
Gelatin,586.7998352645393,94.18721734084035,salt leaching,308.967154398762,0.06937806893709811,0.0857315993474392,0.3912776595058502,19.99375242735639,2.5325560710734583,62.675351911196316,3.1943173405240164
PGA,771.2041798217463,63.793729339110264,SLA,92.87865696209921,0.18379173575554741,0.6617574370576143,30.222704858369518,2579.4552978894076,2.608279074910137,51.47860639120388,2.9922801645635557
PLGA,380.6284181928599,82.6233571959354,FDM,340.14688755635115,0.6726850907376778,0.44441806817323387,16.50312746797118,1929.6418329069854,6.415050035966953,80.87202083579012,7.545618362317665
Gelatin,577.2638608371642,32.160084010171644,SLA,66.29732926754953,0.5513040788620976,1.5890464689700619,104.76988767438854,25238.523529128022,3.7058690789244437,48.81250743301038,1.9106327256538806
PLA,624.4809944922318,65.08384464096225,FDM,216.85394781727226,0.5832052803851334,0.8218990924163132,42.92439014317806,6772.06139613519,18.39501959978087,69.34044828170207,5.105989307947311
PGA,183.78828483110968,41.19094141173946,FDM,304.13925780492946,0.056665596643605085,0.953764292766217,50.89027251561879,2945.053411020911,2.780925865269209,58.40488883651471,2.5845749435349266
Chitosan,287.8136228637567,89.89489145014998,salt leaching,367.40640972002967,0.606262515199561,0.24868261889934176,6.948655872598078,629.3248380062436,7.801965951421828,76.80294122337816,7.583590745532029
Chitosan,789.4552023336026,41.278780402191586,freeze drying,170.9444892087516,0.18025659002340863,1.00733259348686,42.66539391094761,7379.751453892091,8.483164979443021,54.85758131337616,3.2227969459891463
PLA,686.9757102021857,31.16265120444852,salt leaching,257.2647465454794,0.45524160774389855,1.452131769030463,103.292372090292,21366.650524482375,24.0,58.882310396518434,2.6756317050802587
PCL,726.4217563160928,47.43321148237373,freeze drying,224.33841977025432,0.2764782598222673,0.8932878915134798,41.87881065433975,6831.345507810502,24.0,58.803187928822155,3.18479953695246
Gelatin,724.1753148466127,57.160129516592484,salt leaching,278.55884816314534,0.257393554987685,0.776818969586854,21.128995645187626,3803.028293908739,2.791853104187587,69.27305123755119,3.5006985897735627
Chitosan,385.75525906914714,79.38368146610067,electrospinning,131.32328576371566,0.3305779053765331,0.40789619893104784,10.867291766780793,1278.2316492392958,8.565452345363044,81.54577337949168,8.124241742579704
PLGA,797.098232055064,72.48329181793149,salt leaching,296.22032451232576,0.1744886367475045,0.4556283771019896,12.883236903340885,1252.7638068657725,6.431690691055727,57.78013351434597,5.486864846949158
Chitosan,174.89401532765072,34.5234211386812,freeze drying,160.97369406146527,0.2602176287329194,1.2148399056130998,55.79263920469363,11134.310056127648,8.619969068467839,66.14945504696635,3.925531009097262
Chitosan,450.3019807173157,79.27495639828172,SLS,252.82020475694014,0.7105538353316163,0.5478601467498343,22.738339829037375,3004.83689030804,7.549757384065817,73.1151182493104,6.616759488555188
Gelatin,750.3817205273925,45.52322264330405,SLA,148.22287487051804,0.015611372867225828,0.7507447254259594,5.954437080608606,469.7253972785928,3.371194632885167,43.07753206812284,4.927262082482237
PCL,321.9160217675907,50.79263125932562,FDM,168.04853469950848,0.03391436567913823,0.5968845478671893,17.04862311023507,842.4118640379088,24.0,73.70685097488705,7.365954225347448
Gelatin,346.1496996690238,55.20408206445529,salt leaching,184.56783246464516,0.3351485860500238,0.8749840861542463,33.78961965952901,6384.8272724477465,2.594413271524577,84.83989822328732,5.158932016321183
PLGA,150.35835621017384,89.13058810010642,electrospinning,93.40231410250695,0.2143462676581016,0.18781982294866542,3.1846753003696175,211.46110665060613,5.317194928702147,64.14437320646182,5.871486630672834
Chitosan,335.83075318694983,69.86321575203023,salt leaching,125.72748084672406,0.09483430345436308,0.47192999596551294,8.951881823649392,919.4726116491048,7.053155170241504,73.34183887387817,8.461710085767315
Gelatin,630.2725824029847,31.84368996369837,electrospinning,140.40955023680743,0.12173024929280545,1.0694505084988133,29.056407028676233,5870.997997940196,3.5734931270915773,54.097809108176676,2.3168604290238988
PCL,317.72496992482957,52.50343815766071,electrospinning,372.72869326905396,0.21819726134293813,0.7516262084247236,26.95393574835666,3831.2415763312074,24.0,75.53257867120774,6.047142742647362
PCL,338.64650343846347,73.23415699841563,salt leaching,283.06262275621845,0.15731316610709645,0.3908918234655405,10.115674033394441,937.6810254452377,24.0,83.32312212467173,8.44783088952714
PLGA,398.710561136068,33.39213094170486,FDM,295.1480035979213,0.15644627761250293,1.0811574578282253,53.23024923096742,7686.767559476418,6.847155439782752,55.296039020005274,4.074211611177062
PLA,713.617768469652,85.8769538338455,freeze drying,72.0062906839257,0.3297415749394869,0.26407362223853925,8.520385319034942,719.6121385283277,17.59136804230667,61.27445513613182,6.893506728951566
PCL,782.1951354207837,53.65302747053807,salt leaching,337.7532659550832,0.18254840772933761,0.7003071845308281,27.154682016865117,3541.7033938029354,24.0,63.08221599654706,4.164140612782779
PLGA,164.62063163301215,42.66975889313088,salt leaching,123.1026770449282,0.23235258784290283,1.009332251711425,50.12925982935179,7882.499428519224,6.829893513495496,67.95428020631748,4.127252366760562
PLA,176.0131152487886,47.30917394538031,electrospinning,363.17154959660576,0.14714926507425108,0.8014564949820507,37.781466881187626,4469.406638583516,21.131387362624334,67.39657358142043,4.397123256674786
Chitosan,520.6935500933461,34.77210050504955,SLS,307.9308580576921,0.08728660678087984,1.0128272281805797,26.185167849478187,3854.0906722207887,7.68790642720427,50.232636312032774,4.203668911210605
PCL,355.57214424980947,63.78600926910177,SLS,198.04149458362065,0.03616680670482213,0.4409105691444158,11.429725092399773,506.8552088439464,24.0,71.50812870298627,8.095330547872926
Chitosan,361.02034313022415,60.34699314638311,SLS,206.23353980719267,0.6887107840839314,1.0330575311758363,62.102706780112555,11312.183333781062,8.711711218135873,80.64987686447756,6.17102754420171
PGA,398.05321059517337,53.09109211870511,SLS,147.17301362886423,0.11213329782923717,0.8029191093042312,34.440715513209405,2543.2104686778443,2.8382055756125824,56.60816144480735,4.288508718407349
Chitosan,681.2680922702125,66.78529788305218,electrospinning,95.37813523027593,0.07509154522008554,0.5086533374920323,9.690819036769017,969.811101043732,7.127392330557811,61.56969015221884,6.193716770351825
PGA,672.0935927487224,62.76121701277469,SLS,226.07406475366537,0.534274764709536,0.8920644004053697,41.430884686455194,6076.331121557304,3.1022151146347503,58.24918398060264,2.8238196219882865
Gelatin,75.7354085272605,53.70484777427354,electrospinning,198.6695878624708,0.2775421432900188,0.856263958955292,29.123696220621234,5493.871843404753,3.182856805753441,62.97108470049661,2.964699421084011
PCL,689.208083650785,90.23336626735706,salt leaching,203.20293538681932,0.39643146469105767,0.18945756459920313,4.74705584243855,372.4612156804162,24.0,61.36087930764744,7.2344654250212
PGA,706.5743053607735,92.58585177827858,SLS,324.85236999515837,0.07947885351698956,0.1229826093999103,2.101930381631083,51.23493187367052,2.3731487417732686,45.22651231771959,3.836286113725072
Gelatin,539.427911550428,91.01707853645821,electrospinning,353.22938634242655,0.22841247729722752,0.15820204396518633,2.037831536198743,165.6139641282627,2.8895921117993972,62.53613898249765,5.231368568206926
Chitosan,331.0578101666148,75.48846824289824,FDM,277.02427708639186,0.35087039764701816,0.49366793525408137,15.897892536421386,2061.8574016499538,8.49794868600711,83.36655460570333,8.353581454486816
PLA,503.0135694042582,66.27004010111636,SLA,192.27379895356935,0.4902742915407127,0.7341069076347838,33.72795320632313,4990.034070258546,21.107816242023052,69.5371213739061,5.229148163623309
PCL,246.4694224382029,76.28858716158929,electrospinning,78.5180199143,0.05373210258449286,0.2970406615442903,6.107283673774696,287.32647422380273,24.0,78.74925134781488,8.279533638271081
PLA,52.860166544076115,35.84754133198144,freeze drying,94.3556234270642,0.04540984581320888,0.8511317146855019,41.85562720222109,3290.7758525667255,19.604499485305574,57.93604024319031,3.5986864481932725
Chitosan,412.11798846178215,86.49285262008934,SLA,75.00355016330703,0.45549826769461704,0.2967685023970402,8.361713242132693,841.3318946771558,7.411367096113568,78.73232230093309,7.993524506617851
Gelatin,487.05803663630775,57.70581215607014,SLS,51.43413700941088,0.457068138704014,0.9189353987778665,39.08459939409794,7349.5699334590045,2.8681305712167684,66.53307425373396,3.8117864753492765
PCL,472.9750783974156,84.21981299425761,SLA,290.4059334517192,0.5706832166991559,0.3612431732208038,11.100237912659924,1206.2748259443042,24.0,74.98206657180133,7.584897783409362
PLA,721.0832634299588,50.141111184297834,freeze drying,390.443905006138,0.08568891892244714,0.6998521880873841,33.14947972611046,3000.117061679074,18.71017603080635,65.04900417839708,3.732885464388536
PLGA,284.43757476971143,52.38758114379866,SLS,332.8667653993634,0.19008206410605413,0.8018162427172625,28.357711709708006,3757.5837208227126,5.4731023327030135,64.32742927726055,4.620636378048029
PGA,782.4990741405561,43.44087027505001,salt leaching,135.0626491308781,0.258509064120335,1.1022156574127853,56.86551629266931,7290.468891361176,3.0071600697136622,58.00122576285863,1.850520033909744
PCL,206.2357256535099,54.320623167660855,electrospinning,322.07642704509766,0.12324589309728955,0.6359062663865602,22.41838495641592,2406.5812093251425,24.0,67.29893118219799,5.063459503076268
PLA,733.6992211550595,35.069906670991706,freeze drying,333.073591618422,0.3791622161644816,1.2753567846534168,71.48282542662481,13567.204866542437,21.391618766746742,57.25597866737424,2.6841391779037695
PCL,587.9459556627859,66.54639451838,salt leaching,378.19277203586313,0.14891225170966477,0.482925899752049,13.121545409290164,1324.9632560139546,24.0,62.412267688177955,6.245455176545183
PLA,468.52027932652334,90.60836076512099,electrospinning,220.0302066550402,0.44511481742675457,0.19630116017488808,4.837347378000002,367.1313637944989,19.96995588603482,76.62739472946812,7.956178632181763
PLA,418.70492050758565,51.509963439851205,electrospinning,295.0984789026516,0.5463794103054507,1.1073110431510405,72.61922687655407,13272.736307835774,22.12255902335258,69.50306376306956,4.869560649318451
Chitosan,100.72985560918072,69.70685128776738,SLA,262.0423889200636,0.48413974399772597,0.6807611340637003,24.46145391217451,3720.03299954929,7.637408446123417,64.40346764171075,5.686702904408319
Gelatin,778.2869017727662,91.25122907001027,SLS,399.4963976811481,0.48560032092871686,0.19457971503888863,3.6790242025408957,315.8806298701455,2.382680945549013,57.71091289261158,5.849468804377939
Gelatin,297.18496284642146,90.98808616757825,SLA,177.6332853161996,0.45904399188020517,0.19612440493976954,4.104678276908072,356.39196721760703,2.86836713344379,69.2372656202143,7.292525782804438
PGA,582.5276137844472,66.06434875063805,salt leaching,140.91614774999346,0.4285771545682324,0.754828990699355,35.627161944649444,4534.056560304838,2.5092782129799693,64.29623140883733,3.5491232147253635
PGA,395.37090893571343,63.96850685344277,SLA,249.87192003846087,0.3254036777582109,0.7412232873794795,36.65783377709271,4218.419997718789,2.4559878851520813,66.85614173117382,4.918212546096618
Chitosan,286.8340229315472,79.70908944802257,electrospinning,311.350450971486,0.4202980285744134,0.433316767529762,13.897040590990805,1692.0599516162042,7.026204276660788,79.35977750583393,7.063152952171003
Gelatin,675.2541065807372,66.73578841329592,electrospinning,247.3552732940387,0.2678263498060435,0.6094294390524764,18.536353854348565,2952.798279928666,2.526772195184324,68.45883178015023,4.342230451628217
PLGA,585.7843798855425,63.44155356195425,SLS,293.23381698665395,0.2303181658637929,0.6422865276507843,20.46119673738188,2560.804318799129,6.841208091246355,53.02770902300571,5.152303938953204
Gelatin,63.240642706120134,36.3110738866358,electrospinning,173.80417493462988,0.027095297308925955,0.8908625695203175,10.052188647647528,1161.0401878815358,2.669409724098473,60.54660905559741,3.7429125451711642
Chitosan,573.0499924489385,65.73896304849164,FDM,155.27081569226584,0.1118975057094534,0.546744697434248,11.587978879275719,1336.0481993777153,7.0254583350600255,60.94979191397226,6.220890145867332
Chitosan,793.8317390813521,69.00981193687147,freeze drying,389.7518040737593,0.13831027035752813,0.5088722054490336,13.599182625332217,1588.329936749425,7.862534548739174,63.52996055809672,6.4445623007687605
PLGA,250.24542198297428,50.369285986442286,SLS,283.792594573712,0.36078113565958225,0.9891470068955456,43.37638917728945,7356.187940549531,6.991249775501507,66.84910997281412,4.66606807576176
Gelatin,468.7851922462533,66.87133930051556,SLS,178.25026101872297,0.3358631058708019,0.6475174272086789,19.402990414798925,3153.5437432193203,2.807925110684619,70.91046939208238,4.8624191310950025
PCL,125.43288171569246,62.27447525266275,SLS,381.59854935428444,0.15287457419314418,0.5475910926728519,18.36535758832711,1994.0891373570873,24.0,68.62166705699636,6.151921153733397
PGA,425.9187308998604,34.39060063651208,FDM,155.36335372813903,0.17340006537879477,1.1881259313146597,80.42794594948857,8948.239331015857,3.001608150328861,60.83483540931492,2.9042554132600764
PCL,432.60092432916537,31.926672067882283,electrospinning,254.71862977541034,0.6007950476428641,1.5994468767013563,97.25890830733152,22179.5906148756,24.0,63.724602000943854,3.725769841116052
PCL,752.8214180906768,83.23402749767291,salt leaching,54.6798017141495,0.1736801201509471,0.2503543033306106,6.138296046551943,471.11063831291347,24.0,57.9035208193168,6.770429362800054
Chitosan,66.63219242311975,79.6984962789795,electrospinning,219.7700877823388,0.09710719533586219,0.3187209386246422,5.7422391745832595,487.7078273850499,7.071472886846271,61.78597818127767,7.755603828077388
Gelatin,283.91882986623045,92.31569081035636,freeze drying,155.1710559952906,0.49180519874946454,0.17176347180895976,3.163388405093589,254.75131283498294,2.721910842287703,77.37477461561686,6.276406782116914
PLA,314.89147401724483,36.60975910084993,SLA,315.70999074901533,0.11214983202434642,0.9218248001439714,40.653642969181966,4677.167009063661,21.906352432717025,65.00001612854825,4.734031371491229
PGA,679.2343779730662,72.89363119314602,freeze drying,172.28006636861738,0.5718647487980034,0.6658465067194987,26.548914685705178,3415.1682313141623,3.0511498581429315,68.78858866970116,4.1390190063091135
PCL,346.33276674646163,64.15759453049509,electrospinning,92.25695415536751,0.0370063175341554,0.4369897711575798,11.825348262026735,530.1389828387798,24.0,77.83586359102182,7.772527795221886
PCL,400.05891523919007,73.00923604560577,salt leaching,182.93267249036577,0.38215019561326785,0.5158504880625259,20.19608753431424,2608.10925374746,24.0,84.51846762946718,6.649082825122701
PCL,160.87749861067206,60.8581416377287,freeze drying,292.5658428530656,0.6822634577611605,0.9836107238182946,57.91346900086711,10255.488197585557,24.0,79.65976334495144,4.622319789215582
Gelatin,588.4273675999016,93.94745683028268,salt leaching,294.065082816157,0.12799587072632068,0.09565394238728299,0.657024932220224,39.966716537695014,2.9742013919504093,60.63515613884312,3.6216711377574407
Chitosan,673.6179440652992,59.54344598166852,salt leaching,61.325369577749015,0.03534338204840188,0.5914145065446954,11.517567594676832,1003.0954656320387,8.707591824146098,65.4462119092451,6.5765658403299145
PGA,196.305794018611,35.15284106801391,salt leaching,166.53918793684053,0.5456942105015945,1.5654263826453048,106.74748176117909,20840.023836344222,2.8043208838367275,64.89896269178276,2.420417866139198
PGA,249.76044488713927,82.5674197609374,salt leaching,51.42194069195058,0.2296444392197925,0.33157185849074555,11.768163620073404,786.6834156514814,2.3608705976397677,68.87689592108619,6.398438851931774
Chitosan,389.79222056444274,74.98591753585457,SLS,110.48708940061177,0.28879908115830427,0.47661792505214273,15.26429987858683,1925.1793638131662,6.475617592404009,67.1283604411734,6.621522406986438
PLGA,128.10760192633182,54.88548683582766,salt leaching,96.0138590553234,0.39407107514779327,0.9263221536033907,43.56625327087599,7226.676171809121,7.256774421443839,65.63273377038249,4.3059134358543965
PLGA,364.93121844654064,65.07992714965677,salt leaching,235.29507730187674,0.2873787154909646,0.6495676470131434,25.12609594788174,3325.437895161809,6.938245680043379,81.68000389511954,5.952432115985118
PCL,302.6646444973506,66.84856715077798,freeze drying,386.44434124231253,0.21718707704724477,0.5239451652726256,17.475157948238063,2071.402619386195,24.0,81.6375529232311,7.223940860447191
Gelatin,782.7596684648821,79.48747039190977,SLS,222.290532955731,0.04404079316661364,0.2931801350375091,2.0980756258301048,171.38168952698402,2.5341532459431155,52.76704343155904,5.322096911924881
Chitosan,81.76711569614012,90.8749425260539,freeze drying,389.4760389554646,0.4753381686851098,0.2036568465394538,4.572804563957384,380.6334415041852,7.632786785809005,72.76676175840161,7.092903472379574
PCL,754.8443071844018,39.72768121286721,FDM,243.03473394375462,0.4763006679822656,1.2657083513806562,68.93624131823178,14071.23652017538,24.0,50.28793577749898,2.5507546834815726
PLGA,184.45472084186477,70.8476424466939,electrospinning,116.48781814159751,0.10698494066048651,0.44709301591176454,10.373823928006246,833.0713053810888,6.245730760371687,68.60196877626724,7.2876728966513
PCL,99.58449396738996,50.28225927801671,SLS,248.4011866578447,0.12342831593533046,0.6923065003056559,27.572144034967334,3090.2700397581307,24.0,57.1662117163448,3.9586429343611096
Gelatin,581.2486798596138,73.29484373952336,SLS,137.8809637736504,0.23969925825361216,0.4757413201657297,9.902283966082527,1395.7094514261019,2.620977050855079,62.188641240551284,5.522047396586342
Chitosan,372.79774197981607,61.671290541330364,SLS,162.05823365874357,0.24205603189968977,0.6989616005109042,26.602606383787013,3996.607005948171,9.028516516521071,78.68645427567344,6.782322268220064
