source,biopolymer_type,material_composition,ha_wt_pct,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,data_provenance
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,558.34,42.12,FDM,316.58,0.886,15.32,3428.8,5.773,55.48,36.26,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,533.58,62.24,electrospinning,140.59,0.432,9.71,52.7,0.306,57.64,67.56,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,402.41,88.43,FDM,200.91,0.166,3.11,161.0,1.393,64.6,88.53,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,254.49,53.13,electrospinning,131.84,0.628,17.23,505.1,3.369,73.35,69.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,640.77,85.95,SLS,226.02,0.161,1.94,8.0,0.369,53.01,41.0,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,188.04,44.95,salt leaching,184.56,0.915,33.5,4960.5,2.128,63.88,50.51,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,560.49,74.43,freeze drying,208.37,0.293,5.11,23.8,0.264,65.48,55.7,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,426.79,89.18,freeze drying,368.2,0.201,5.47,255.8,9.306,79.52,83.09,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,529.64,53.05,FDM,287.48,0.718,34.11,829.3,7.167,60.67,39.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,555.82,55.95,freeze drying,143.31,0.745,32.53,2007.8,8.603,56.47,39.49,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,413.77,52.54,salt leaching,199.07,0.812,24.15,4559.5,6.003,69.84,46.26,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,157.46,75.87,salt leaching,305.46,0.369,3.99,524.1,8.101,76.38,59.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,670.89,75.53,electrospinning,371.11,0.328,6.06,106.4,3.618,62.06,66.87,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,520.87,59.01,salt leaching,348.6,0.626,27.89,2552.8,1.182,67.38,47.11,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,87.8,69.82,freeze drying,246.2,0.374,11.38,283.2,1.218,77.42,73.96,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,258.92,59.27,freeze drying,153.75,0.623,27.3,617.6,7.334,64.73,54.77,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,391.32,71.24,SLS,376.13,0.464,13.19,1325.5,4.293,64.22,67.57,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,148.08,74.56,salt leaching,197.53,0.43,13.46,828.0,8.412,68.3,59.64,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,340.76,63.94,salt leaching,323.88,0.552,22.56,421.1,7.94,78.13,61.91,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (15wt% HA),15,642.04,36.99,freeze drying,165.73,1.021,30.64,5140.7,4.798,52.38,24.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,324.85,38.92,freeze drying,221.23,0.991,60.67,6896.5,1.049,68.15,45.9,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,551.08,63.48,freeze drying,363.21,0.559,8.1,1213.1,6.545,74.84,58.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,132.87,74.37,SLA,227.46,0.426,8.71,914.6,2.444,60.86,67.06,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,295.48,40.83,FDM,269.02,0.828,14.18,1025.9,1.578,56.92,63.64,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,555.01,85.0,salt leaching,133.18,0.255,5.12,401.7,4.253,62.9,69.42,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,502.95,58.0,freeze drying,105.09,0.563,12.98,338.3,4.073,56.5,73.38,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,196.91,30.72,SLA,225.15,0.793,22.05,200.1,0.209,52.23,55.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,576.24,61.25,SLS,100.56,0.599,24.44,3064.3,0.266,50.77,46.67,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,546.49,31.11,freeze drying,192.56,0.923,28.11,856.4,3.296,62.29,41.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,222.15,71.01,salt leaching,202.46,0.444,15.87,257.1,9.261,62.53,75.97,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,346.15,71.2,electrospinning,347.28,0.403,5.13,265.2,2.456,73.12,82.65,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,649.46,50.09,FDM,390.33,0.81,34.68,5507.9,1.247,52.98,33.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,662.34,31.8,salt leaching,291.26,1.161,51.73,8801.4,2.876,54.28,29.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,232.68,34.42,SLS,224.24,1.014,45.63,8072.0,0.172,51.14,34.75,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,494.06,73.03,FDM,280.37,0.378,4.89,240.0,2.169,68.49,79.03,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,176.29,69.61,SLS,175.28,0.41,1.77,12.3,7.884,61.54,42.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,109.41,67.88,electrospinning,341.87,0.521,19.59,1984.5,1.262,68.16,57.48,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,559.18,72.06,SLS,198.93,0.346,9.95,301.8,1.537,56.76,78.53,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (30wt% HA),30,393.31,65.96,SLA,252.3,0.594,26.29,3548.4,0.216,61.18,56.53,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,436.09,54.82,electrospinning,173.83,0.728,29.42,2716.4,3.356,71.81,49.64,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,579.07,72.19,freeze drying,216.02,0.318,6.14,32.4,0.313,68.56,69.84,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,610.63,48.3,SLS,274.12,0.799,37.82,4441.7,0.248,52.97,30.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,127.63,81.81,freeze drying,364.42,0.293,6.66,508.6,4.282,60.23,72.58,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,607.51,83.69,freeze drying,309.23,0.296,8.66,747.6,1.318,59.52,78.88,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (30wt% HA),30,539.57,69.07,freeze drying,329.2,0.595,19.01,2998.1,1.911,64.27,67.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,99.03,68.23,freeze drying,214.86,0.394,12.24,382.5,1.338,74.2,75.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,494.74,38.15,SLA,108.72,0.944,51.87,7108.9,1.037,52.3,41.99,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,438.26,75.5,salt leaching,228.08,0.281,4.44,23.5,0.271,60.47,69.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,392.04,76.46,salt leaching,396.08,0.317,7.5,497.1,0.287,64.88,82.54,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,611.41,54.34,SLS,247.12,0.653,30.15,2790.9,1.224,49.8,36.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (15wt% HA),15,204.76,79.12,salt leaching,173.2,0.37,12.76,664.5,8.928,74.79,61.77,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,387.0,69.23,electrospinning,390.08,0.524,18.38,1945.6,3.735,71.36,67.03,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,688.23,49.83,freeze drying,140.98,0.622,22.56,960.4,1.336,50.97,43.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,505.58,83.68,freeze drying,269.07,0.278,5.63,452.1,3.585,64.28,67.88,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,556.51,77.25,FDM,103.9,0.422,15.56,938.0,7.284,66.03,47.38,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,278.54,60.39,electrospinning,217.75,0.612,21.62,2643.3,0.249,68.36,54.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,474.46,79.22,freeze drying,109.73,0.291,3.03,120.9,2.523,69.31,83.37,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,168.94,61.42,FDM,160.34,0.517,10.64,284.3,4.003,66.97,75.8,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,122.01,51.51,freeze drying,125.98,0.655,3.07,36.9,5.805,64.71,49.19,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,438.0,39.96,SLA,118.92,0.946,28.17,3981.2,1.889,62.68,44.52,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,166.5,75.62,electrospinning,267.35,0.329,1.17,8.8,7.161,78.75,36.48,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (15wt% HA),15,601.76,79.88,SLS,257.08,0.326,5.32,617.0,8.189,60.52,65.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,459.37,42.75,freeze drying,392.13,1.038,58.02,8836.3,0.932,70.47,39.1,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,332.63,60.63,freeze drying,148.32,0.551,8.99,487.9,2.413,86.18,94.81,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,230.26,75.13,FDM,150.05,0.36,9.35,849.0,0.266,63.04,67.1,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,145.37,79.49,freeze drying,343.81,0.235,3.54,16.4,0.34,71.13,57.7,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,516.69,38.2,electrospinning,362.16,1.002,56.16,8085.0,1.079,62.0,32.69,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,694.4,88.21,salt leaching,195.88,0.182,3.57,237.2,0.311,65.28,58.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,314.4,55.06,salt leaching,246.64,0.557,21.77,624.4,1.125,75.96,69.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,545.4,49.42,SLA,239.6,0.731,26.56,3990.9,0.258,53.93,36.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,271.69,71.66,SLS,168.66,0.434,14.43,303.4,9.378,72.08,67.32,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (20wt% HA),20,610.76,38.77,salt leaching,141.85,1.071,47.83,8002.3,1.823,47.13,30.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,552.38,86.9,FDM,130.91,0.206,2.86,189.7,2.867,65.84,75.13,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,345.25,49.19,salt leaching,320.81,0.777,37.84,1037.4,6.468,63.57,49.72,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,417.65,88.23,SLA,251.2,0.165,1.57,47.7,2.395,62.65,70.38,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,670.9,49.2,electrospinning,115.49,0.734,30.71,3356.1,0.223,49.77,29.43,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,231.41,64.69,SLS,287.1,0.546,20.87,2036.9,0.253,63.75,53.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,408.89,58.23,SLA,385.81,0.842,43.65,4987.7,5.995,65.29,46.53,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
