source_doi,source_title,biopolymer_type,material_composition,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,notes
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,305.0180547830099,30.382672965108245,SLS,169.89932255792291,0.797,24.58,201.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),428.6519250879989,30.087722432134665,electrospinning,354.7017963336765,1.0,47.16,5595.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),129.9475378265948,59.52173261099385,electrospinning,399.08778103226456,0.585,17.56,2117.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),547.7889700699299,54.7834082100601,electrospinning,237.53740856324458,0.699,24.58,3279.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),137.41524216493875,79.19777351365296,salt leaching,270.3462184867625,0.363,9.96,1238.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),563.0209758908184,81.05482234731716,electrospinning,217.885801272226,0.321,9.76,413.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,168.0559232083595,86.61328116180567,FDM,331.04398604789685,0.153,1.76,6.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),367.96227454501184,54.39075311455282,SLA,389.3904166750686,0.694,22.85,2214.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,443.0274214752576,39.45692262393097,electrospinning,347.91600638189493,0.751,28.0,1322.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,224.10939473062754,35.47277422748092,freeze drying,206.72282665128512,0.987,48.71,1260.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,527.3006523110016,87.12579640942464,freeze drying,266.7861284645165,0.147,1.83,6.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,515.1861659473179,30.71741539016478,SLA,394.7701712450865,0.793,22.38,174.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),558.71429075579,65.16712513215273,FDM,122.49615420803467,0.565,24.03,2294.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,514.678088608709,84.30467822280917,FDM,199.46496737568302,0.18,2.15,11.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),297.49934411095967,79.30112409193703,electrospinning,108.84468790008745,0.344,6.73,672.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (10wt% HA),541.711899446813,46.791273256843425,freeze drying,110.39483311945177,0.716,26.75,2743.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),339.51546498007724,82.9667144495347,salt leaching,126.31646531770224,0.274,5.6,393.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,501.08404138556375,67.84526332948533,salt leaching,338.4538732905611,0.45,6.11,336.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),382.8255575239407,50.64204718739256,SLS,196.4813256004034,0.821,24.51,3534.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,489.2691406642372,83.74588689685882,salt leaching,117.57736908343556,0.186,2.83,10.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,428.4322106881171,36.00806023829745,electrospinning,179.9581003197049,0.733,23.53,142.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),498.6953436897044,80.79030542790798,SLA,206.44139036954795,0.297,7.96,610.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),450.28040167570913,31.692394183629546,freeze drying,384.2676205210046,1.266,89.67,8663.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),345.2182100637396,48.54318432907317,SLA,127.07721305527085,0.876,31.6,5348.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,407.06738383123417,49.9040396144522,SLS,341.9336239930009,0.671,19.96,534.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,393.30458754560476,31.314773774614338,FDM,375.16724424433556,1.051,63.08,1822.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),431.06977639941704,72.27228057768488,SLS,275.80499895147716,0.397,11.51,878.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),495.9212624999359,86.9216119215794,electrospinning,388.1986301106215,0.228,5.93,441.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),406.8544931225173,83.37601300873393,electrospinning,207.04766412802906,0.32,7.0,825.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),163.67418236176775,71.30990637593743,electrospinning,318.6492867807997,0.578,23.79,2750.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,259.1084559300475,40.92490536081284,freeze drying,342.6420777310394,0.827,16.2,959.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,138.90331923215064,49.87010556996316,SLS,204.04303740496854,0.672,19.8,452.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),464.64297356699973,70.2014742668432,FDM,200.7248396723641,0.54,20.38,2430.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),154.01730060731464,45.39947649256289,salt leaching,100.38434724840698,0.781,34.85,3555.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),289.3562873871295,59.58491960843086,FDM,263.8071903035363,0.584,22.06,2483.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),212.79136375582405,75.49461261354107,FDM,235.38622574592245,0.472,13.13,1640.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,543.9656338671516,50.508492068993384,FDM,148.27134847339633,0.614,25.33,869.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),406.82236288944694,65.6418326431257,FDM,244.82103594654345,0.492,18.64,1404.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),150.6289054866678,39.426226639847044,SLA,161.66514301538115,1.007,35.81,5728.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (10wt% HA),248.70032384078308,69.63587356277841,salt leaching,128.77477642067248,0.478,11.34,1101.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,313.8029787228568,51.64973527363638,electrospinning,188.36483468986444,0.554,13.37,97.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,419.0953295372853,42.4171789754177,salt leaching,393.1173087997796,0.714,26.77,1280.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),430.52002737300245,59.34580872723944,freeze drying,127.34106326520377,0.655,21.8,2427.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),122.30846234893785,41.1949764694759,SLS,231.92212685583075,0.894,31.47,3428.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,433.7342295672842,75.13410852691723,SLS,125.71219355197513,0.308,7.85,236.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,520.3985832151252,63.21611436947453,salt leaching,345.521564459612,0.515,8.25,462.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),338.13114054073435,82.89923216505737,electrospinning,123.68651493222495,0.291,7.22,493.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),410.1365571746515,70.65209313456182,salt leaching,136.08456242663,0.514,16.02,1584.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,311.68744965779973,37.57115991831238,salt leaching,396.4839809010747,0.715,21.64,142.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),555.4022428657971,45.473181599266596,FDM,374.252181069576,0.843,37.67,4772.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (10wt% HA),359.84408877103465,81.3974508387748,FDM,375.14857323497444,0.293,5.12,439.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),174.82115979567072,36.75113055755603,freeze drying,269.9781781165319,1.052,42.56,6918.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),492.87281515483875,76.77268181785513,SLS,360.2425803295526,0.377,11.65,1249.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),118.73283524885672,66.53772911714611,SLA,182.62424261042614,0.57,20.41,2272.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,539.4788158368099,53.747564653861915,FDM,307.15412625129363,0.62,17.71,459.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,496.8260299528202,50.271964885615965,salt leaching,193.28478935438392,0.761,37.01,958.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,471.8618208285816,48.028826851048805,SLS,332.20927005817737,0.595,14.61,100.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,556.7164027093702,56.50299588354997,salt leaching,222.1511082521337,0.539,20.7,713.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),132.80848380596598,77.48942352487404,salt leaching,312.87081950931685,0.365,13.22,938.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,537.5902780627084,40.424241360767226,FDM,160.2180328301564,0.834,15.88,984.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),284.1759637873854,41.94658634393401,salt leaching,239.26553913606637,1.17,62.79,10328.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,397.02179672607565,52.348005692118434,salt leaching,153.2751082491585,0.591,20.42,815.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (10wt% HA),444.42526880797715,74.93766806909599,salt leaching,185.52081293042858,0.337,9.16,508.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,438.84762304548536,68.84279350568892,salt leaching,180.72507378068713,0.357,7.72,39.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),423.68577708751207,84.6909262831423,FDM,280.3425851483602,0.234,6.2,354.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),421.370155645082,88.0214666021026,salt leaching,227.1420401978857,0.241,6.55,467.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),360.3189491641179,48.12870547646112,freeze drying,287.0818288560641,0.75,29.62,3279.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),404.5250523190084,68.84052720387542,FDM,189.54277787598923,0.578,23.15,2008.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),238.44246514568815,49.508224216770344,electrospinning,296.8358815709362,1.018,51.38,7054.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,501.1818722264058,78.32578935801179,electrospinning,280.00999034367146,0.248,3.6,17.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),247.80231661880862,59.84236970430722,salt leaching,372.07346875645,0.728,29.67,4590.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,456.6846446035921,50.59002297813439,electrospinning,305.8954332798014,0.692,13.64,795.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),184.99333203076827,48.01168971303966,freeze drying,297.284405402455,0.964,46.14,5084.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),504.17193457123506,45.519111033612475,SLA,328.87546549579076,0.952,53.14,9182.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,472.10496467140405,51.317003767189945,SLS,192.12558139966256,0.604,22.65,797.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,533.1966848462698,58.232194060240815,freeze drying,275.0723859227742,0.56,15.07,304.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,290.83460990279355,82.0498652818938,FDM,189.50672614523899,0.251,2.38,107.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (10wt% HA),384.70179398672695,54.55151080512624,salt leaching,371.9862803518383,0.612,22.42,1726.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,415.5163861313476,59.25485074488645,electrospinning,153.04727996903821,0.467,10.25,57.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,179.21755868783998,64.57673494420219,FDM,335.5632717093136,0.406,8.27,44.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),338.70013797028514,55.74152691602461,freeze drying,101.4007412740409,0.713,24.78,2708.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),365.5168927854922,75.41086427862734,FDM,105.37483768928381,0.352,9.98,762.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),291.77523815384683,37.73584802569816,SLA,276.60120645042156,1.054,50.92,4096.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (15wt% HA),398.18495930775117,73.66991468680877,electrospinning,201.35054536237988,0.467,16.74,1311.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),182.4417544457478,75.006934935641,salt leaching,372.06827085809124,0.38,8.6,577.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,394.8464173996208,74.04459715869126,SLS,150.69542256704415,0.297,5.75,28.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),367.36671709692024,45.34735043551757,FDM,114.57608847452117,1.029,52.83,8895.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,308.3877825897719,71.38498490264556,freeze drying,214.07612887828438,0.355,10.55,265.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),104.65227403162588,71.1444017128548,FDM,226.26143692805897,0.504,17.03,2382.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),515.3263602354449,38.22981137878854,electrospinning,131.4742710700291,1.189,51.96,11495.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),199.87469307317926,41.91879970237693,freeze drying,178.89817468411957,0.887,42.48,6346.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),374.0693818642002,39.622415917846126,electrospinning,373.10698823860434,0.918,33.4,4448.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,553.440022134896,70.29798794791229,electrospinning,350.56964957897236,0.368,11.94,308.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,150.64523929647868,73.41381701390873,SLA,176.76763082519946,0.372,5.48,209.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (15wt% HA),506.58920695894136,33.00481174877684,SLS,362.24213474864774,1.188,75.07,7084.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),525.6229503385871,36.95406321957638,FDM,367.0876034629846,1.187,65.64,12480.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (10wt% HA),318.85725839096733,51.45164425426466,electrospinning,286.54210999975214,0.653,24.44,1936.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,581.154965074877,54.046650856845176,salt leaching,181.54992722505705,0.526,12.38,89.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),183.38936460411756,83.16743320088516,electrospinning,139.75347287096798,0.317,9.78,698.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,395.37515149516923,54.96166299785379,electrospinning,340.6794352135288,0.516,12.49,79.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),442.2320666907364,31.728973774273292,SLA,351.5609429641335,1.266,78.69,9645.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),230.80643361424492,32.7583395227802,electrospinning,194.27138346216128,1.084,48.61,7632.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),588.9477787753992,63.90073354124348,SLS,300.95330746429465,0.695,26.24,3813.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,463.32598421192534,55.970874426534735,electrospinning,244.57890319619213,0.616,9.87,612.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),421.69935827840646,33.27396691366055,salt leaching,147.07821199052236,1.168,53.28,10041.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),265.44742126071844,49.238028932016405,freeze drying,183.44713907767246,0.775,37.82,3892.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,322.0944382297295,34.7298357452875,FDM,271.91047917626486,0.875,25.95,943.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),108.8845644244675,74.71433787943707,FDM,221.0318976916489,0.386,10.84,1071.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),418.7690612099988,87.79027489680028,freeze drying,367.0332696475187,0.198,5.02,282.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),508.2943432886828,79.51865943712377,SLS,353.29523188127575,0.347,11.52,518.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),457.95675014157763,69.43003238586837,electrospinning,134.20700750672148,0.576,20.12,2432.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),451.0480266299927,61.31910519624815,SLA,113.73343295651028,0.717,36.93,3105.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,197.96073357590808,45.2573586750858,salt leaching,136.22374220985827,0.734,22.22,548.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),478.5746709051369,50.27601291586417,electrospinning,113.95010857275095,0.868,42.48,7427.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),578.0951608128755,69.50740170001217,salt leaching,140.39080432918985,0.491,15.78,1203.1,,,,"synthetic - Gibson-Ashby model, not experimental"
